Year,Location,Vegetable_Type,Missing_Cells
2011,Polonnaruwa,RADDISH,5
2011,Polonnaruwa,SNAKE GOURD,5
2011,Polonnaruwa,SWEET POTATOES,5
2011,Polonnaruwa,TOMATOES,5
2011,Puttalam,ASH PLANTAINS,8
2011,Puttalam,BEETROOT,8
2011,Puttalam,BITTER GOURD,8
2011,Puttalam,BRINJALS,8
2011,Puttalam,CABBAGE,8
2011,Puttalam,CAPSICUM,8
2011,Puttalam,CARROT,8
2011,Puttalam,CUCUMBER,8
2011,Puttalam,DRUMSTIC,24
2011,Puttalam,GOTUKOLA,8
2011,Puttalam,GREEN BEANS,8
2011,Puttalam,GREEN CHILLIES,8
2011,Puttalam,KANKUN,8
2011,Puttalam,KNOL-KHOL,16
2011,Puttalam,LADIES FINGERS,8
2011,Puttalam,LEEKS,8
2011,Puttalam,LIME,9
2011,Puttalam,LONG BEANS,8
2011,Puttalam,LUFFA,8
2011,Puttalam,MANIOC,8
2011,Puttalam,MUKUNUWENNA,8
2011,Puttalam,PUMPKIN,8
2011,Puttalam,RADDISH,8
2011,Puttalam,SNAKE GOURD,8
2011,Puttalam,SWEET POTATOES,8
2011,Puttalam,TOMATOES,8
2011,Rathnapura,ASH PLANTAINS,11
2011,Rathnapura,BEETROOT,11
2011,Rathnapura,BITTER GOURD,11
2011,Rathnapura,BRINJALS,11
2011,Rathnapura,CABBAGE,11
2011,Rathnapura,CAPSICUM,11
2011,Rathnapura,CARROT,11
2011,Rathnapura,CUCUMBER,11
2011,Rathnapura,DRUMSTIC,28
2011,Rathnapura,GOTUKOLA,11
2011,Rathnapura,GREEN BEANS,11
2011,Rathnapura,GREEN CHILLIES,11
2011,Rathnapura,KANKUN,11
2011,Rathnapura,KNOL-KHOL,23
2011,Rathnapura,LADIES FINGERS,11
2011,Rathnapura,LEEKS,11
2011,Rathnapura,LIME,11
2011,Rathnapura,LONG BEANS,11
2011,Rathnapura,LUFFA,11
2011,Rathnapura,MANIOC,11
2011,Rathnapura,MUKUNUWENNA,11
2011,Rathnapura,PUMPKIN,11
2011,Rathnapura,RADDISH,11
2011,Rathnapura,SNAKE GOURD,11
2011,Rathnapura,SWEET POTATOES,11
2011,Rathnapura,TOMATOES,11
2011,Thambuththegama,ASH PLANTAINS,5
2011,Thambuththegama,BEETROOT,5
2011,Thambuththegama,BITTER GOURD,5
2011,Thambuththegama,BRINJALS,5
2011,Thambuththegama,CABBAGE,5
2011,Thambuththegama,CAPSICUM,5
2011,Thambuththegama,CARROT,5
2011,Thambuththegama,CUCUMBER,5
2011,Thambuththegama,DRUMSTIC,31
2011,Thambuththegama,GOTUKOLA,5
2011,Thambuththegama,GREEN BEANS,5
2011,Thambuththegama,GREEN CHILLIES,5
2011,Thambuththegama,KANKUN,5
2011,Thambuththegama,KNOL-KHOL,26
2011,Thambuththegama,LADIES FINGERS,5
2011,Thambuththegama,LEEKS,5
2011,Thambuththegama,LIME,5
2011,Thambuththegama,LONG BEANS,5
2011,Thambuththegama,LUFFA,5
2011,Thambuththegama,MANIOC,28
2011,Thambuththegama,MUKUNUWENNA,5
2011,Thambuththegama,PUMPKIN,5
2011,Thambuththegama,RADDISH,5
2011,Thambuththegama,SNAKE GOURD,5
2011,Thambuththegama,SWEET POTATOES,7
2011,Thambuththegama,TOMATOES,5
2011,Tissamaharama,ASH PLANTAINS,5
2011,Tissamaharama,BEETROOT,5
2011,Tissamaharama,BITTER GOURD,5
2011,Tissamaharama,BRINJALS,5
2011,Tissamaharama,CABBAGE,5
2011,Tissamaharama,CAPSICUM,5
2011,Tissamaharama,CARROT,5
2011,Tissamaharama,CUCUMBER,5
2011,Tissamaharama,DRUMSTIC,23
2011,Tissamaharama,GOTUKOLA,5
2011,Tissamaharama,GREEN BEANS,5
2011,Tissamaharama,GREEN CHILLIES,5
2011,Tissamaharama,KANKUN,5
2011,Tissamaharama,KNOL-KHOL,17
2011,Tissamaharama,LADIES FINGERS,5
2011,Tissamaharama,LEEKS,5
2011,Tissamaharama,LIME,5
2011,Tissamaharama,LONG BEANS,5
2011,Tissamaharama,LUFFA,5
2011,Tissamaharama,MANIOC,5
2011,Tissamaharama,MUKUNUWENNA,5
2011,Tissamaharama,PUMPKIN,5
2011,Tissamaharama,RADDISH,5
2011,Tissamaharama,SNAKE GOURD,5
2011,Tissamaharama,SWEET POTATOES,5
2011,Tissamaharama,TOMATOES,5
2011,Vavuniya,ASH PLANTAINS,37
2011,Vavuniya,BEETROOT,37
2011,Vavuniya,BITTER GOURD,37
2011,Vavuniya,BRINJALS,37
2011,Vavuniya,CABBAGE,37
2011,Vavuniya,CAPSICUM,37
2011,Vavuniya,CARROT,37
2011,Vavuniya,CUCUMBER,40
2011,Vavuniya,DRUMSTIC,37
2011,Vavuniya,GOTUKOLA,37
2011,Vavuniya,GREEN BEANS,37
2011,Vavuniya,GREEN CHILLIES,37
2011,Vavuniya,KANKUN,38
2011,Vavuniya,KNOL-KHOL,51
2011,Vavuniya,LADIES FINGERS,37
2011,Vavuniya,LEEKS,37
2011,Vavuniya,LIME,37
2011,Vavuniya,LONG BEANS,37
2011,Vavuniya,LUFFA,37
2011,Vavuniya,MANIOC,37
2011,Vavuniya,MUKUNUWENNA,37
2011,Vavuniya,PUMPKIN,37
2011,Vavuniya,RADDISH,37
2011,Vavuniya,SNAKE GOURD,37
2011,Vavuniya,SWEET POTATOES,39
2011,Vavuniya,TOMATOES,37
2012,Ampara,ASH PLANTAINS,36
2012,Ampara,BEETROOT,36
2012,Ampara,BITTER GOURD,36
2012,Ampara,BRINJALS,36
2012,Ampara,CABBAGE,36
2012,Ampara,CAPSICUM,36
2012,Ampara,CARROT,36
2012,Ampara,CUCUMBER,36
2012,Ampara,DRUMSTIC,45
2012,Ampara,GOTUKOLA,36
2012,Ampara,GREEN BEANS,36
2012,Ampara,GREEN CHILLIES,36
2012,Ampara,KANKUN,36
2012,Ampara,KNOL-KHOL,37
2012,Ampara,LADIES FINGERS,36
2012,Ampara,LEEKS,36
2012,Ampara,LIME,36
2012,Ampara,LONG BEANS,36
2012,Ampara,LUFFA,36
2012,Ampara,MANIOC,36
2012,Ampara,MUKUNUWENNA,36
2012,Ampara,PUMPKIN,36
2012,Ampara,RADDISH,36
2012,Ampara,SNAKE GOURD,36
2012,Ampara,SWEET POTATOES,36
2012,Ampara,TOMATOES,36
2012,Anuradhapura,ASH PLANTAINS,29
2012,Anuradhapura,BEETROOT,29
2012,Anuradhapura,BITTER GOURD,29
2012,Anuradhapura,BRINJALS,29
2012,Anuradhapura,CABBAGE,29
2012,Anuradhapura,CAPSICUM,29
2012,Anuradhapura,CARROT,29
2012,Anuradhapura,CUCUMBER,29
2012,Anuradhapura,DRUMSTIC,46
2012,Anuradhapura,GOTUKOLA,29
2012,Anuradhapura,GREEN BEANS,29
2012,Anuradhapura,GREEN CHILLIES,29
2012,Anuradhapura,KANKUN,29
2012,Anuradhapura,KNOL-KHOL,29
2012,Anuradhapura,LADIES FINGERS,29
2012,Anuradhapura,LEEKS,29
2012,Anuradhapura,LIME,29
2012,Anuradhapura,LONG BEANS,29
2012,Anuradhapura,LUFFA,29
2012,Anuradhapura,MANIOC,29
2012,Anuradhapura,MUKUNUWENNA,29
2012,Anuradhapura,PUMPKIN,29
2012,Anuradhapura,RADDISH,29
2012,Anuradhapura,SNAKE GOURD,29
2012,Anuradhapura,SWEET POTATOES,29
2012,Anuradhapura,TOMATOES,29
2012,Badulla,ASH PLANTAINS,31
2012,Badulla,BEETROOT,31
2012,Badulla,BITTER GOURD,31
2012,Badulla,BRINJALS,31
2012,Badulla,CABBAGE,31
2012,Badulla,CAPSICUM,31
2012,Badulla,CARROT,31
2012,Badulla,CUCUMBER,31
2012,Badulla,DRUMSTIC,43
2012,Badulla,GOTUKOLA,32
2012,Badulla,GREEN BEANS,31
2012,Badulla,GREEN CHILLIES,31
2012,Badulla,KANKUN,32
2012,Badulla,KNOL-KHOL,35
2012,Badulla,LADIES FINGERS,31
2012,Badulla,LEEKS,31
2012,Badulla,LIME,31
2012,Badulla,LONG BEANS,31
2012,Badulla,LUFFA,31
2012,Badulla,MANIOC,32
2012,Badulla,MUKUNUWENNA,32
2012,Badulla,PUMPKIN,31
2012,Badulla,RADDISH,31
2012,Badulla,SNAKE GOURD,31
2012,Badulla,SWEET POTATOES,31
2012,Badulla,TOMATOES,31
2012,Colombo,ASH PLANTAINS,1
2012,Colombo,BEETROOT,1
2012,Colombo,BITTER GOURD,1
2012,Colombo,BRINJALS,1
2012,Colombo,CABBAGE,1
2012,Colombo,CAPSICUM,1
2012,Colombo,CARROT,1
2012,Colombo,CUCUMBER,1
2012,Colombo,DRUMSTIC,9
2012,Colombo,GOTUKOLA,1
2012,Colombo,GREEN BEANS,1
2012,Colombo,GREEN CHILLIES,1
2012,Colombo,KANKUN,1
2012,Colombo,KNOL-KHOL,1
2012,Colombo,LADIES FINGERS,1
2012,Colombo,LEEKS,1
2012,Colombo,LIME,1
2012,Colombo,LONG BEANS,1
2012,Colombo,LUFFA,1
2012,Colombo,MANIOC,1
2012,Colombo,MUKUNUWENNA,1
2012,Colombo,PUMPKIN,1
2012,Colombo,RADDISH,1
2012,Colombo,SNAKE GOURD,1
2012,Colombo,SWEET POTATOES,1
2012,Colombo,TOMATOES,1
2012,Dambulla,ASH PLANTAINS,8
2012,Dambulla,BEETROOT,8
2012,Dambulla,BITTER GOURD,8
2012,Dambulla,BRINJALS,8
2012,Dambulla,CABBAGE,8
2012,Dambulla,CAPSICUM,8
2012,Dambulla,CARROT,8
2012,Dambulla,CUCUMBER,8
2012,Dambulla,DRUMSTIC,31
2012,Dambulla,GOTUKOLA,8
2012,Dambulla,GREEN BEANS,8
2012,Dambulla,GREEN CHILLIES,8
2012,Dambulla,KANKUN,8
2012,Dambulla,KNOL-KHOL,8
2012,Dambulla,LADIES FINGERS,8
2012,Dambulla,LEEKS,8
2012,Dambulla,LIME,8
2012,Dambulla,LONG BEANS,8
2012,Dambulla,LUFFA,8
2012,Dambulla,MANIOC,8
2012,Dambulla,MUKUNUWENNA,8
2012,Dambulla,PUMPKIN,8
2012,Dambulla,RADDISH,8
2012,Dambulla,SNAKE GOURD,8
2012,Dambulla,SWEET POTATOES,8
2012,Dambulla,TOMATOES,8
2012,Dehiattakandiya,ASH PLANTAINS,30
2012,Dehiattakandiya,BEETROOT,30
2012,Dehiattakandiya,BITTER GOURD,30
2012,Dehiattakandiya,BRINJALS,30
2012,Dehiattakandiya,CABBAGE,30
2012,Dehiattakandiya,CAPSICUM,30
2012,Dehiattakandiya,CARROT,30
2012,Dehiattakandiya,CUCUMBER,30
2012,Dehiattakandiya,DRUMSTIC,47
2012,Dehiattakandiya,GOTUKOLA,30
2012,Dehiattakandiya,GREEN BEANS,30
2012,Dehiattakandiya,GREEN CHILLIES,30
2012,Dehiattakandiya,KANKUN,31
2012,Dehiattakandiya,KNOL-KHOL,30
2012,Dehiattakandiya,LADIES FINGERS,30
2012,Dehiattakandiya,LEEKS,30
2012,Dehiattakandiya,LIME,30
2012,Dehiattakandiya,LONG BEANS,30
2012,Dehiattakandiya,LUFFA,30
2012,Dehiattakandiya,MANIOC,33
2012,Dehiattakandiya,MUKUNUWENNA,30
2012,Dehiattakandiya,PUMPKIN,30
2012,Dehiattakandiya,RADDISH,30
2012,Dehiattakandiya,SNAKE GOURD,30
2012,Dehiattakandiya,SWEET POTATOES,34
2012,Dehiattakandiya,TOMATOES,30
2012,Embilipitiya,ASH PLANTAINS,9
2012,Embilipitiya,BEETROOT,9
2012,Embilipitiya,BITTER GOURD,9
2012,Embilipitiya,BRINJALS,9
2012,Embilipitiya,CABBAGE,9
2012,Embilipitiya,CAPSICUM,9
2012,Embilipitiya,CARROT,9
2012,Embilipitiya,CUCUMBER,9
2012,Embilipitiya,DRUMSTIC,27
2012,Embilipitiya,GOTUKOLA,9
2012,Embilipitiya,GREEN BEANS,9
2012,Embilipitiya,GREEN CHILLIES,9
2012,Embilipitiya,KANKUN,9
2012,Embilipitiya,KNOL-KHOL,9
2012,Embilipitiya,LADIES FINGERS,9
2012,Embilipitiya,LEEKS,9
2012,Embilipitiya,LIME,9
2012,Embilipitiya,LONG BEANS,9
2012,Embilipitiya,LUFFA,9
2012,Embilipitiya,MANIOC,9
2012,Embilipitiya,MUKUNUWENNA,9
2012,Embilipitiya,PUMPKIN,9
2012,Embilipitiya,RADDISH,9
2012,Embilipitiya,SNAKE GOURD,9
2012,Embilipitiya,SWEET POTATOES,9
2012,Embilipitiya,TOMATOES,9
2012,Galle,ASH PLANTAINS,37
2012,Galle,BEETROOT,37
2012,Galle,BITTER GOURD,37
2012,Galle,BRINJALS,37
2012,Galle,CABBAGE,37
2012,Galle,CAPSICUM,37
2012,Galle,CARROT,37
2012,Galle,CUCUMBER,37
2012,Galle,DRUMSTIC,43
2012,Galle,GOTUKOLA,37
2012,Galle,GREEN BEANS,37
2012,Galle,GREEN CHILLIES,37
2012,Galle,KANKUN,37
2012,Galle,KNOL-KHOL,37
2012,Galle,LADIES FINGERS,37
2012,Galle,LEEKS,37
2012,Galle,LIME,37
2012,Galle,LONG BEANS,37
2012,Galle,LUFFA,37
2012,Galle,MANIOC,37
2012,Galle,MUKUNUWENNA,37
2012,Galle,PUMPKIN,37
2012,Galle,RADDISH,37
2012,Galle,SNAKE GOURD,37
2012,Galle,SWEET POTATOES,37
2012,Galle,TOMATOES,37
2012,Gampaha,ASH PLANTAINS,3
2012,Gampaha,BEETROOT,3
2012,Gampaha,BITTER GOURD,3
2012,Gampaha,BRINJALS,3
2012,Gampaha,CABBAGE,3
2012,Gampaha,CAPSICUM,3
2012,Gampaha,CARROT,3
2012,Gampaha,CUCUMBER,3
2012,Gampaha,DRUMSTIC,21
2012,Gampaha,GOTUKOLA,5
2012,Gampaha,GREEN BEANS,3
2012,Gampaha,GREEN CHILLIES,3
2012,Gampaha,KANKUN,5
2012,Gampaha,KNOL-KHOL,3
2012,Gampaha,LADIES FINGERS,3
2012,Gampaha,LEEKS,3
2012,Gampaha,LIME,3
2012,Gampaha,LONG BEANS,3
2012,Gampaha,LUFFA,3
2012,Gampaha,MANIOC,3
2012,Gampaha,MUKUNUWENNA,5
2012,Gampaha,PUMPKIN,3
2012,Gampaha,RADDISH,3
2012,Gampaha,SNAKE GOURD,3
2012,Gampaha,SWEET POTATOES,3
2012,Gampaha,TOMATOES,3
2012,Hambanthota,ASH PLANTAINS,29
2012,Hambanthota,BEETROOT,29
2012,Hambanthota,BITTER GOURD,29
2012,Hambanthota,BRINJALS,29
2012,Hambanthota,CABBAGE,29
2012,Hambanthota,CAPSICUM,29
2012,Hambanthota,CARROT,29
2012,Hambanthota,CUCUMBER,29
2012,Hambanthota,DRUMSTIC,44
2012,Hambanthota,GOTUKOLA,29
2012,Hambanthota,GREEN BEANS,29
2012,Hambanthota,GREEN CHILLIES,29
2012,Hambanthota,KANKUN,31
2012,Hambanthota,KNOL-KHOL,36
2012,Hambanthota,LADIES FINGERS,29
2012,Hambanthota,LEEKS,29
2012,Hambanthota,LIME,32
2012,Hambanthota,LONG BEANS,30
2012,Hambanthota,LUFFA,29
2012,Hambanthota,MANIOC,30
2012,Hambanthota,MUKUNUWENNA,29
2012,Hambanthota,PUMPKIN,30
2012,Hambanthota,RADDISH,30
2012,Hambanthota,SNAKE GOURD,31
2012,Hambanthota,SWEET POTATOES,35
2012,Hambanthota,TOMATOES,29
2012,Hanguranketha,ASH PLANTAINS,22
2012,Hanguranketha,BEETROOT,22
2012,Hanguranketha,BITTER GOURD,22
2012,Hanguranketha,BRINJALS,22
2012,Hanguranketha,CABBAGE,22
2012,Hanguranketha,CAPSICUM,22
2012,Hanguranketha,CARROT,22
2012,Hanguranketha,CUCUMBER,22
2012,Hanguranketha,DRUMSTIC,33
2012,Hanguranketha,GOTUKOLA,22
2012,Hanguranketha,GREEN BEANS,22
2012,Hanguranketha,GREEN CHILLIES,22
2012,Hanguranketha,KANKUN,22
2012,Hanguranketha,KNOL-KHOL,26
2012,Hanguranketha,LADIES FINGERS,22
2012,Hanguranketha,LEEKS,22
2012,Hanguranketha,LIME,22
2012,Hanguranketha,LONG BEANS,22
2012,Hanguranketha,LUFFA,22
2012,Hanguranketha,MANIOC,22
2012,Hanguranketha,MUKUNUWENNA,22
2012,Hanguranketha,PUMPKIN,22
2012,Hanguranketha,RADDISH,22
2012,Hanguranketha,SNAKE GOURD,22
2012,Hanguranketha,SWEET POTATOES,22
2012,Hanguranketha,TOMATOES,22
2012,Jaffna,ASH PLANTAINS,33
2012,Jaffna,BEETROOT,35
2012,Jaffna,BITTER GOURD,34
2012,Jaffna,BRINJALS,33
2012,Jaffna,CABBAGE,33
2012,Jaffna,CAPSICUM,35
2012,Jaffna,CARROT,33
2012,Jaffna,CUCUMBER,45
2012,Jaffna,DRUMSTIC,35
2012,Jaffna,GOTUKOLA,33
2012,Jaffna,GREEN BEANS,34
2012,Jaffna,GREEN CHILLIES,33
2012,Jaffna,KANKUN,34
2012,Jaffna,KNOL-KHOL,52
2012,Jaffna,LADIES FINGERS,33
2012,Jaffna,LEEKS,33
2012,Jaffna,LIME,33
2012,Jaffna,LONG BEANS,33
2012,Jaffna,LUFFA,49
2012,Jaffna,MANIOC,33
2012,Jaffna,MUKUNUWENNA,33
2012,Jaffna,PUMPKIN,33
2012,Jaffna,RADDISH,34
2012,Jaffna,SNAKE GOURD,33
2012,Jaffna,SWEET POTATOES,48
2012,Jaffna,TOMATOES,33
2012,Kaluthara,ASH PLANTAINS,9
2012,Kaluthara,BEETROOT,9
2012,Kaluthara,BITTER GOURD,9
2012,Kaluthara,BRINJALS,9
2012,Kaluthara,CABBAGE,9
2012,Kaluthara,CAPSICUM,9
2012,Kaluthara,CARROT,9
2012,Kaluthara,CUCUMBER,9
2012,Kaluthara,DRUMSTIC,37
2012,Kaluthara,GOTUKOLA,9
2012,Kaluthara,GREEN BEANS,9
2012,Kaluthara,GREEN CHILLIES,9
2012,Kaluthara,KANKUN,9
2012,Kaluthara,KNOL-KHOL,12
2012,Kaluthara,LADIES FINGERS,9
2012,Kaluthara,LEEKS,9
2012,Kaluthara,LIME,8
2012,Kaluthara,LONG BEANS,9
2012,Kaluthara,LUFFA,9
2012,Kaluthara,MANIOC,9
2012,Kaluthara,MUKUNUWENNA,9
2012,Kaluthara,PUMPKIN,9
2012,Kaluthara,RADDISH,9
2012,Kaluthara,SNAKE GOURD,9
2012,Kaluthara,SWEET POTATOES,9
2012,Kaluthara,TOMATOES,9
2012,Kandy,ASH PLANTAINS,7
2012,Kandy,BEETROOT,7
2012,Kandy,BITTER GOURD,7
2012,Kandy,BRINJALS,7
2012,Kandy,CABBAGE,7
2012,Kandy,CAPSICUM,7
2012,Kandy,CARROT,7
2012,Kandy,CUCUMBER,7
2012,Kandy,DRUMSTIC,34
2012,Kandy,GOTUKOLA,7
2012,Kandy,GREEN BEANS,7
2012,Kandy,GREEN CHILLIES,7
2012,Kandy,KANKUN,7
2012,Kandy,KNOL-KHOL,7
2012,Kandy,LADIES FINGERS,7
2012,Kandy,LEEKS,7
2012,Kandy,LIME,7
2012,Kandy,LONG BEANS,7
2012,Kandy,LUFFA,7
2012,Kandy,MANIOC,7
2012,Kandy,MUKUNUWENNA,7
2012,Kandy,PUMPKIN,7
2012,Kandy,RADDISH,7
2012,Kandy,SNAKE GOURD,7
2012,Kandy,SWEET POTATOES,7
2012,Kandy,TOMATOES,7
2012,Keppetipola,ASH PLANTAINS,19
2012,Keppetipola,BEETROOT,19
2012,Keppetipola,BITTER GOURD,19
2012,Keppetipola,BRINJALS,19
2012,Keppetipola,CABBAGE,19
2012,Keppetipola,CAPSICUM,19
2012,Keppetipola,CARROT,19
2012,Keppetipola,CUCUMBER,19
2012,Keppetipola,DRUMSTIC,40
2012,Keppetipola,GOTUKOLA,21
2012,Keppetipola,GREEN BEANS,22
2012,Keppetipola,GREEN CHILLIES,19
2012,Keppetipola,KANKUN,20
2012,Keppetipola,KNOL-KHOL,19
2012,Keppetipola,LADIES FINGERS,21
2012,Keppetipola,LEEKS,19
2012,Keppetipola,LIME,19
2012,Keppetipola,LONG BEANS,23
2012,Keppetipola,LUFFA,20
2012,Keppetipola,MANIOC,19
2012,Keppetipola,MUKUNUWENNA,20
2012,Keppetipola,PUMPKIN,19
2012,Keppetipola,RADDISH,19
2012,Keppetipola,SNAKE GOURD,20
2012,Keppetipola,SWEET POTATOES,21
2012,Keppetipola,TOMATOES,19
2012,Kilinochchi,ASH PLANTAINS,31
2012,Kilinochchi,BEETROOT,35
2012,Kilinochchi,BITTER GOURD,32
2012,Kilinochchi,BRINJALS,31
2012,Kilinochchi,CABBAGE,31
2012,Kilinochchi,CAPSICUM,31
2012,Kilinochchi,CARROT,31
2012,Kilinochchi,CUCUMBER,50
2012,Kilinochchi,DRUMSTIC,39
2012,Kilinochchi,GOTUKOLA,34
2012,Kilinochchi,GREEN BEANS,39
2012,Kilinochchi,GREEN CHILLIES,31
2012,Kilinochchi,KANKUN,50
2012,Kilinochchi,KNOL-KHOL,52
2012,Kilinochchi,LADIES FINGERS,32
2012,Kilinochchi,LEEKS,31
2012,Kilinochchi,LIME,31
2012,Kilinochchi,LONG BEANS,31
2012,Kilinochchi,LUFFA,52
2012,Kilinochchi,MANIOC,31
2012,Kilinochchi,MUKUNUWENNA,32
2012,Kilinochchi,PUMPKIN,31
2012,Kilinochchi,RADDISH,31
2012,Kilinochchi,SNAKE GOURD,32
2012,Kilinochchi,SWEET POTATOES,42
2012,Kilinochchi,TOMATOES,31
2012,Kurunegala,ASH PLANTAINS,7
2012,Kurunegala,BEETROOT,7
2012,Kurunegala,BITTER GOURD,7
2012,Kurunegala,BRINJALS,7
2012,Kurunegala,CABBAGE,7
2012,Kurunegala,CAPSICUM,7
2012,Kurunegala,CARROT,7
2012,Kurunegala,CUCUMBER,7
2012,Kurunegala,DRUMSTIC,11
2012,Kurunegala,GOTUKOLA,7
2012,Kurunegala,GREEN BEANS,7
2012,Kurunegala,GREEN CHILLIES,7
2012,Kurunegala,KANKUN,7
2012,Kurunegala,KNOL-KHOL,7
2012,Kurunegala,LADIES FINGERS,7
2012,Kurunegala,LEEKS,7
2012,Kurunegala,LIME,7
2012,Kurunegala,LONG BEANS,7
2012,Kurunegala,LUFFA,7
2012,Kurunegala,MANIOC,7
2012,Kurunegala,MUKUNUWENNA,7
2012,Kurunegala,PUMPKIN,7
2012,Kurunegala,RADDISH,7
2012,Kurunegala,SNAKE GOURD,7
2012,Kurunegala,SWEET POTATOES,7
2012,Kurunegala,TOMATOES,7
2012,Mannar,ASH PLANTAINS,30
2012,Mannar,BEETROOT,30
2012,Mannar,BITTER GOURD,30
2012,Mannar,BRINJALS,30
2012,Mannar,CABBAGE,30
2012,Mannar,CAPSICUM,30
2012,Mannar,CARROT,30
2012,Mannar,CUCUMBER,30
2012,Mannar,DRUMSTIC,35
2012,Mannar,GOTUKOLA,30
2012,Mannar,GREEN BEANS,30
2012,Mannar,GREEN CHILLIES,30
2012,Mannar,KANKUN,52
2012,Mannar,KNOL-KHOL,34
2012,Mannar,LADIES FINGERS,30
2012,Mannar,LEEKS,30
2012,Mannar,LIME,30
2012,Mannar,LONG BEANS,30
2012,Mannar,LUFFA,49
2012,Mannar,MANIOC,31
2012,Mannar,MUKUNUWENNA,30
2012,Mannar,PUMPKIN,30
2012,Mannar,RADDISH,30
2012,Mannar,SNAKE GOURD,30
2012,Mannar,SWEET POTATOES,36
2012,Mannar,TOMATOES,30
2012,Mathara,ASH PLANTAINS,8
2012,Mathara,BEETROOT,8
2012,Mathara,BITTER GOURD,8
2012,Mathara,BRINJALS,8
2012,Mathara,CABBAGE,8
2012,Mathara,CAPSICUM,8
2012,Mathara,CARROT,8
2012,Mathara,CUCUMBER,8
2012,Mathara,DRUMSTIC,20
2012,Mathara,GOTUKOLA,8
2012,Mathara,GREEN BEANS,8
2012,Mathara,GREEN CHILLIES,8
2012,Mathara,KANKUN,8
2012,Mathara,KNOL-KHOL,9
2012,Mathara,LADIES FINGERS,8
2012,Mathara,LEEKS,8
2012,Mathara,LIME,8
2012,Mathara,LONG BEANS,8
2012,Mathara,LUFFA,8
2012,Mathara,MANIOC,8
2012,Mathara,MUKUNUWENNA,8
2012,Mathara,PUMPKIN,8
2012,Mathara,RADDISH,8
2012,Mathara,SNAKE GOURD,8
2012,Mathara,SWEET POTATOES,8
2012,Mathara,TOMATOES,8
2012,Meegoda,ASH PLANTAINS,8
2012,Meegoda,BEETROOT,8
2012,Meegoda,BITTER GOURD,8
2012,Meegoda,BRINJALS,8
2012,Meegoda,CABBAGE,8
2012,Meegoda,CAPSICUM,8
2012,Meegoda,CARROT,8
2012,Meegoda,CUCUMBER,8
2012,Meegoda,DRUMSTIC,34
2012,Meegoda,GOTUKOLA,9
2012,Meegoda,GREEN BEANS,8
2012,Meegoda,GREEN CHILLIES,8
2012,Meegoda,KANKUN,9
2012,Meegoda,KNOL-KHOL,24
2012,Meegoda,LADIES FINGERS,8
2012,Meegoda,LEEKS,8
2012,Meegoda,LIME,8
2012,Meegoda,LONG BEANS,8
2012,Meegoda,LUFFA,8
2012,Meegoda,MANIOC,8
2012,Meegoda,MUKUNUWENNA,9
2012,Meegoda,PUMPKIN,8
2012,Meegoda,RADDISH,10
2012,Meegoda,SNAKE GOURD,8
2012,Meegoda,SWEET POTATOES,8
2012,Meegoda,TOMATOES,8
2012,Monaragala,ASH PLANTAINS,33
2012,Monaragala,BEETROOT,33
2012,Monaragala,BITTER GOURD,33
2012,Monaragala,BRINJALS,33
2012,Monaragala,CABBAGE,33
2012,Monaragala,CAPSICUM,33
2012,Monaragala,CARROT,33
2012,Monaragala,CUCUMBER,33
2012,Monaragala,DRUMSTIC,46
2012,Monaragala,GOTUKOLA,33
2012,Monaragala,GREEN BEANS,33
2012,Monaragala,GREEN CHILLIES,33
2012,Monaragala,KANKUN,33
2012,Monaragala,KNOL-KHOL,36
2012,Monaragala,LADIES FINGERS,33
2012,Monaragala,LEEKS,33
2012,Monaragala,LIME,36
2012,Monaragala,LONG BEANS,33
2012,Monaragala,LUFFA,33
2012,Monaragala,MANIOC,34
2012,Monaragala,MUKUNUWENNA,33
2012,Monaragala,PUMPKIN,33
2012,Monaragala,RADDISH,33
2012,Monaragala,SNAKE GOURD,33
2012,Monaragala,SWEET POTATOES,35
2012,Monaragala,TOMATOES,33
2012,Mullaitive,ASH PLANTAINS,32
2012,Mullaitive,BEETROOT,33
2012,Mullaitive,BITTER GOURD,39
2012,Mullaitive,BRINJALS,32
2012,Mullaitive,CABBAGE,32
2012,Mullaitive,CAPSICUM,37
2012,Mullaitive,CARROT,32
2012,Mullaitive,CUCUMBER,50
2012,Mullaitive,DRUMSTIC,44
2012,Mullaitive,GOTUKOLA,45
2012,Mullaitive,GREEN BEANS,35
2012,Mullaitive,GREEN CHILLIES,32
2012,Mullaitive,KANKUN,52
2012,Mullaitive,KNOL-KHOL,52
2012,Mullaitive,LADIES FINGERS,41
2012,Mullaitive,LEEKS,34
2012,Mullaitive,LIME,32
2012,Mullaitive,LONG BEANS,33
2012,Mullaitive,LUFFA,52
2012,Mullaitive,MANIOC,32
2012,Mullaitive,MUKUNUWENNA,45
2012,Mullaitive,PUMPKIN,32
2012,Mullaitive,RADDISH,52
2012,Mullaitive,SNAKE GOURD,40
2012,Mullaitive,SWEET POTATOES,52
2012,Mullaitive,TOMATOES,32
2012,Nikaweratiya,ASH PLANTAINS,38
2012,Nikaweratiya,BEETROOT,38
2012,Nikaweratiya,BITTER GOURD,38
2012,Nikaweratiya,BRINJALS,38
2012,Nikaweratiya,CABBAGE,38
2012,Nikaweratiya,CAPSICUM,38
2012,Nikaweratiya,CARROT,38
